longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rank,property_id,address,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,status_text,broker_name,input,property_url,listing_url
-117.76,33.71,15.0,1010.0,350.0,470.0,342.0,3.2229,108300.0,<1H OCEAN,61,25521692,"22 Bennington, Irvine, CA 92620",2250000,USD,3.0,4.0,2200 sqft,,2315200.0,4800.0,4,,False,https://photos.zillowstatic.com/fp/85cfef17301b64f96fcd2773e8c087a1-p_e.jpg,FOR SALE,House for sale,Hanu Reddy Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/22-Bennington-Irvine-CA-92620/25521692_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841,158300.0,<1H OCEAN,140,325857634,"154 Canvas, Irvine, CA 92620",1232000,USD,2.0,2.0,1301 sqft,,,2762.0,57,,False,https://photos.zillowstatic.com/fp/6d50962fb3848e26fdeb5b976c4c498f-p_e.jpg,FOR SALE,Condo for sale,RE/MAX CHAMPIONS,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/154-Canvas-Irvine-CA-92620/325857634_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125,344900.0,<1H OCEAN,46,69257130,"76 Wonderland, Irvine, CA 92620",2098888,USD,3.0,4.0,2345 sqft,,,,4,,False,https://photos.zillowstatic.com/fp/e1e62b91f06b0a45021f6d464859c64b-p_e.jpg,FOR SALE,Condo for sale,T.N.G. Real Estate Consultants,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/76-Wonderland-Irvine-CA-92620/69257130_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,<1H OCEAN,79,25715626,"8 Lincoln St #50, Irvine, CA 92604",790000,USD,2.0,2.0,1105 sqft,,825700.0,2296.0,4,,False,https://photos.zillowstatic.com/fp/4530a1b241679833dcf0cc4f86dbf318-p_e.jpg,FOR SALE,Condo for sale,GoGo Realtors R.H. Corp,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/8-Lincoln-St-50-Irvine-CA-92604/25715626_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,<1H OCEAN,31,25522084,"24 Carver, Irvine, CA 92620",2149900,USD,3.0,5.0,2955 sqft,,,5558.0,8,,False,https://photos.zillowstatic.com/fp/d93534878e795e3d28ca71d42b3cca3a-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/24-Carver-Irvine-CA-92620/25522084_zpid/,"https://www.zillow.com/homes/Irvine,-CA_rb/"
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,<1H OCEAN,76,25732297,"32 Ericson Aisle, Irvine, CA 92620",1000000,USD,2.0,3.0,1388 sqft,,997400.0,3697.0,45,,False,https://photos.zillowstatic.com/fp/42bb0e6a5422f662581638825d64511a-p_e.jpg,FOR SALE,Condo for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/32-Ericson-Aisle-Irvine-CA-92620/25732297_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147,137500.0,<1H OCEAN,79,25715626,"8 Lincoln St #50, Irvine, CA 92604",790000,USD,2.0,2.0,1105 sqft,,825700.0,2296.0,4,,False,https://photos.zillowstatic.com/fp/4530a1b241679833dcf0cc4f86dbf318-p_e.jpg,FOR SALE,Condo for sale,GoGo Realtors R.H. Corp,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/8-Lincoln-St-50-Irvine-CA-92604/25715626_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147,137500.0,<1H OCEAN,31,25522084,"24 Carver, Irvine, CA 92620",2149900,USD,3.0,5.0,2955 sqft,,,5558.0,8,,False,https://photos.zillowstatic.com/fp/d93534878e795e3d28ca71d42b3cca3a-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/24-Carver-Irvine-CA-92620/25522084_zpid/,"https://www.zillow.com/homes/Irvine,-CA_rb/"
-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147,137500.0,<1H OCEAN,76,25732297,"32 Ericson Aisle, Irvine, CA 92620",1000000,USD,2.0,3.0,1388 sqft,,997400.0,3697.0,45,,False,https://photos.zillowstatic.com/fp/42bb0e6a5422f662581638825d64511a-p_e.jpg,FOR SALE,Condo for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/32-Ericson-Aisle-Irvine-CA-92620/25732297_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,<1H OCEAN,79,25715626,"8 Lincoln St #50, Irvine, CA 92604",790000,USD,2.0,2.0,1105 sqft,,825700.0,2296.0,4,,False,https://photos.zillowstatic.com/fp/4530a1b241679833dcf0cc4f86dbf318-p_e.jpg,FOR SALE,Condo for sale,GoGo Realtors R.H. Corp,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/8-Lincoln-St-50-Irvine-CA-92604/25715626_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,<1H OCEAN,31,25522084,"24 Carver, Irvine, CA 92620",2149900,USD,3.0,5.0,2955 sqft,,,5558.0,8,,False,https://photos.zillowstatic.com/fp/d93534878e795e3d28ca71d42b3cca3a-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/24-Carver-Irvine-CA-92620/25522084_zpid/,"https://www.zillow.com/homes/Irvine,-CA_rb/"
-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,<1H OCEAN,76,25732297,"32 Ericson Aisle, Irvine, CA 92620",1000000,USD,2.0,3.0,1388 sqft,,997400.0,3697.0,45,,False,https://photos.zillowstatic.com/fp/42bb0e6a5422f662581638825d64511a-p_e.jpg,FOR SALE,Condo for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/32-Ericson-Aisle-Irvine-CA-92620/25732297_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0,<1H OCEAN,93,25518729,"62 Lakepines, Irvine, CA 92620",639000,USD,1.0,1.0,934 sqft,,639600.0,2800.0,20,,False,https://photos.zillowstatic.com/fp/0caf3fa1ce4210d13eededef14b978dd-p_e.jpg,FOR SALE,Condo for sale,Real Broker,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/62-Lakepines-Irvine-CA-92620/25518729_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0,<1H OCEAN,91,25519036,"13 Recodo, Irvine, CA 92620",2288000,USD,3.0,4.0,3264 sqft,,2306900.0,5800.0,20,,False,https://photos.zillowstatic.com/fp/c77c829441125772eb2886bd4fa496c4-p_e.jpg,FOR SALE,House for sale,C-21 Astro,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/13-Recodo-Irvine-CA-92620/25519036_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,368700.0,<1H OCEAN,93,25518729,"62 Lakepines, Irvine, CA 92620",639000,USD,1.0,1.0,934 sqft,,639600.0,2800.0,20,,False,https://photos.zillowstatic.com/fp/0caf3fa1ce4210d13eededef14b978dd-p_e.jpg,FOR SALE,Condo for sale,Real Broker,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/62-Lakepines-Irvine-CA-92620/25518729_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,368700.0,<1H OCEAN,91,25519036,"13 Recodo, Irvine, CA 92620",2288000,USD,3.0,4.0,3264 sqft,,2306900.0,5800.0,20,,False,https://photos.zillowstatic.com/fp/c77c829441125772eb2886bd4fa496c4-p_e.jpg,FOR SALE,House for sale,C-21 Astro,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/13-Recodo-Irvine-CA-92620/25519036_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636,148400.0,<1H OCEAN,93,25518729,"62 Lakepines, Irvine, CA 92620",639000,USD,1.0,1.0,934 sqft,,639600.0,2800.0,20,,False,https://photos.zillowstatic.com/fp/0caf3fa1ce4210d13eededef14b978dd-p_e.jpg,FOR SALE,Condo for sale,Real Broker,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/62-Lakepines-Irvine-CA-92620/25518729_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636,148400.0,<1H OCEAN,91,25519036,"13 Recodo, Irvine, CA 92620",2288000,USD,3.0,4.0,3264 sqft,,2306900.0,5800.0,20,,False,https://photos.zillowstatic.com/fp/c77c829441125772eb2886bd4fa496c4-p_e.jpg,FOR SALE,House for sale,C-21 Astro,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/13-Recodo-Irvine-CA-92620/25519036_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0,<1H OCEAN,86,325858464,"126 Paxton, Irvine, CA 92620",2898000,USD,5.0,5.0,3548 sqft,,2934300.0,7073.0,15,,False,https://photos.zillowstatic.com/fp/e262ad3374f326767e65d072e9aae4c2-p_e.jpg,FOR SALE,House for sale,Presidential Incorporated,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/126-Paxton-Irvine-CA-92620/325858464_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0,<1H OCEAN,84,325856716,"107 Espina, Irvine, CA 92620",2198000,USD,4.0,4.0,2502 sqft,,2260200.0,6199.0,2,,False,https://photos.zillowstatic.com/fp/46d406b4b6fe756756b48acfd4515875-p_e.jpg,FOR SALE,House for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/107-Espina-Irvine-CA-92620/325856716_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,146,54977326,"14851 Jeffrey Rd SPACE 263, Irvine, CA 92618",229000,USD,2.0,2.0,1248 sqft,,216700.0,659.0,153,,False,https://photos.zillowstatic.com/fp/62d83efff62105dcf2b40ef8be524ade-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-263-Irvine-CA-92618/54977326_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,110,89151565,"14851 Jeffrey Rd SPACE 352, Irvine, CA 92618",397300,USD,2.0,3.0,1500 sqft,,388800.0,1159.0,177,,False,https://photos.zillowstatic.com/fp/fbebdd2c45f3e9eb05779e5426767302-p_e.jpg,FOR SALE,Home for sale,Dalton Real Estate,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-352-Irvine-CA-92618/89151565_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,156,25652618,"14851 Jeffrey Rd SPACE 273, Irvine, CA 92618",324900,USD,2.0,2.0,1440 sqft,,313100.0,952.0,121,,False,https://photos.zillowstatic.com/fp/c8adc76676d5a26e689012ca6e993e13-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-273-Irvine-CA-92618/25652618_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,50,25680564,"16 Kazan St #12, Irvine, CA 92604",769000,USD,3.0,2.0,922 sqft,,759400.0,2949.0,82,,False,https://photos.zillowstatic.com/fp/c809f5fc1030d5a09ed033a2aabd1b59-p_e.jpg,FOR SALE,Condo for sale,Listed Simply,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/16-Kazan-St-12-Irvine-CA-92604/25680564_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,123,25652552,"14851 Jeffrey Rd SPACE 65, Irvine, CA 92618",325000,USD,2.0,2.0,1101 sqft,,326800.0,1020.0,52,,False,https://photos.zillowstatic.com/fp/e77f935d8fd081c64ae07a8e9e7ad708-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-65-Irvine-CA-92618/25652552_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,44,25652537,"14851 Jeffrey Rd SPACE 21, Irvine, CA 92618",345000,USD,2.0,2.0,1344 sqft,,318400.0,988.0,3,,False,https://photos.zillowstatic.com/fp/33e992ce433b9b2d32916a198e8f05c6-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-21-Irvine-CA-92618/25652537_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,146,54977326,"14851 Jeffrey Rd SPACE 263, Irvine, CA 92618",229000,USD,2.0,2.0,1248 sqft,,216700.0,659.0,153,,False,https://photos.zillowstatic.com/fp/62d83efff62105dcf2b40ef8be524ade-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-263-Irvine-CA-92618/54977326_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,110,89151565,"14851 Jeffrey Rd SPACE 352, Irvine, CA 92618",397300,USD,2.0,3.0,1500 sqft,,388800.0,1159.0,177,,False,https://photos.zillowstatic.com/fp/fbebdd2c45f3e9eb05779e5426767302-p_e.jpg,FOR SALE,Home for sale,Dalton Real Estate,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-352-Irvine-CA-92618/89151565_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,156,25652618,"14851 Jeffrey Rd SPACE 273, Irvine, CA 92618",324900,USD,2.0,2.0,1440 sqft,,313100.0,952.0,121,,False,https://photos.zillowstatic.com/fp/c8adc76676d5a26e689012ca6e993e13-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-273-Irvine-CA-92618/25652618_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,50,25680564,"16 Kazan St #12, Irvine, CA 92604",769000,USD,3.0,2.0,922 sqft,,759400.0,2949.0,82,,False,https://photos.zillowstatic.com/fp/c809f5fc1030d5a09ed033a2aabd1b59-p_e.jpg,FOR SALE,Condo for sale,Listed Simply,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/16-Kazan-St-12-Irvine-CA-92604/25680564_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,123,25652552,"14851 Jeffrey Rd SPACE 65, Irvine, CA 92618",325000,USD,2.0,2.0,1101 sqft,,326800.0,1020.0,52,,False,https://photos.zillowstatic.com/fp/e77f935d8fd081c64ae07a8e9e7ad708-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-65-Irvine-CA-92618/25652552_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,44,25652537,"14851 Jeffrey Rd SPACE 21, Irvine, CA 92618",345000,USD,2.0,2.0,1344 sqft,,318400.0,988.0,3,,False,https://photos.zillowstatic.com/fp/33e992ce433b9b2d32916a198e8f05c6-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-21-Irvine-CA-92618/25652537_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,146,54977326,"14851 Jeffrey Rd SPACE 263, Irvine, CA 92618",229000,USD,2.0,2.0,1248 sqft,,216700.0,659.0,153,,False,https://photos.zillowstatic.com/fp/62d83efff62105dcf2b40ef8be524ade-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-263-Irvine-CA-92618/54977326_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,110,89151565,"14851 Jeffrey Rd SPACE 352, Irvine, CA 92618",397300,USD,2.0,3.0,1500 sqft,,388800.0,1159.0,177,,False,https://photos.zillowstatic.com/fp/fbebdd2c45f3e9eb05779e5426767302-p_e.jpg,FOR SALE,Home for sale,Dalton Real Estate,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-352-Irvine-CA-92618/89151565_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,156,25652618,"14851 Jeffrey Rd SPACE 273, Irvine, CA 92618",324900,USD,2.0,2.0,1440 sqft,,313100.0,952.0,121,,False,https://photos.zillowstatic.com/fp/c8adc76676d5a26e689012ca6e993e13-p_e.jpg,FOR SALE,Home for sale,Premiere Choice R E Inc,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-273-Irvine-CA-92618/25652618_zpid/,https://www.zillow.com/irvine-ca/4_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,50,25680564,"16 Kazan St #12, Irvine, CA 92604",769000,USD,3.0,2.0,922 sqft,,759400.0,2949.0,82,,False,https://photos.zillowstatic.com/fp/c809f5fc1030d5a09ed033a2aabd1b59-p_e.jpg,FOR SALE,Condo for sale,Listed Simply,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/16-Kazan-St-12-Irvine-CA-92604/25680564_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,123,25652552,"14851 Jeffrey Rd SPACE 65, Irvine, CA 92618",325000,USD,2.0,2.0,1101 sqft,,326800.0,1020.0,52,,False,https://photos.zillowstatic.com/fp/e77f935d8fd081c64ae07a8e9e7ad708-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-65-Irvine-CA-92618/25652552_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,44,25652537,"14851 Jeffrey Rd SPACE 21, Irvine, CA 92618",345000,USD,2.0,2.0,1344 sqft,,318400.0,988.0,3,,False,https://photos.zillowstatic.com/fp/33e992ce433b9b2d32916a198e8f05c6-p_e.jpg,FOR SALE,Home for sale,Keller Williams Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-21-Irvine-CA-92618/25652537_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,238900.0,<1H OCEAN,103,25652579,"14851 Jeffrey Rd SPACE 152, Irvine, CA 92618",378999,USD,2.0,3.0,1900 sqft,,366300.0,1107.0,124,,False,https://photos.zillowstatic.com/fp/48f65f4ea896a666db989040ca2d6172-p_e.jpg,FOR SALE,Home for sale,Landmark Realtors,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-152-Irvine-CA-92618/25652579_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,238900.0,<1H OCEAN,7,25487430,"15051 Clark Cir, Irvine, CA 92604",1695000,USD,3.0,4.0,2326 sqft,,1769000.0,5350.0,8,,False,https://photos.zillowstatic.com/fp/8d5491db4547c98bf3b9b0e4847c0c7b-p_e.jpg,FOR SALE,House for sale,Re/Max Premier Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/15051-Clark-Cir-Irvine-CA-92604/25487430_zpid/,"https://www.zillow.com/homes/Irvine,-CA_rb/"
-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961,295500.0,<1H OCEAN,103,25652579,"14851 Jeffrey Rd SPACE 152, Irvine, CA 92618",378999,USD,2.0,3.0,1900 sqft,,366300.0,1107.0,124,,False,https://photos.zillowstatic.com/fp/48f65f4ea896a666db989040ca2d6172-p_e.jpg,FOR SALE,Home for sale,Landmark Realtors,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/14851-Jeffrey-Rd-SPACE-152-Irvine-CA-92618/25652579_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961,295500.0,<1H OCEAN,7,25487430,"15051 Clark Cir, Irvine, CA 92604",1695000,USD,3.0,4.0,2326 sqft,,1769000.0,5350.0,8,,False,https://photos.zillowstatic.com/fp/8d5491db4547c98bf3b9b0e4847c0c7b-p_e.jpg,FOR SALE,House for sale,Re/Max Premier Realty,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/15051-Clark-Cir-Irvine-CA-92604/25487430_zpid/,"https://www.zillow.com/homes/Irvine,-CA_rb/"
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,<1H OCEAN,95,119680773,"94 Shadowbrook, Irvine, CA 92604",2100000,USD,3.0,3.0,2268 sqft,,2174100.0,5200.0,5,,False,https://photos.zillowstatic.com/fp/386985e2f0ecd0dc279d813ad374939b-p_e.jpg,FOR SALE,House for sale,KW Spectrum Properties,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/94-Shadowbrook-Irvine-CA-92604/119680773_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,<1H OCEAN,72,25729236,"5 Alderwood #3, Irvine, CA 92604",1679000,USD,3.0,4.0,2155 sqft,,,5099.0,26,,False,https://photos.zillowstatic.com/fp/9be4eb25a41b17f57dc4d147836d35aa-p_e.jpg,FOR SALE,House for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/5-Alderwood-3-Irvine-CA-92604/25729236_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,<1H OCEAN,94,25721498,"17 Elderglen #15, Irvine, CA 92604",850000,USD,2.0,3.0,1121 sqft,,842100.0,2550.0,173,,False,https://photos.zillowstatic.com/fp/a04927b7117a30bcc798dbc8a8d552fa-p_e.jpg,FOR SALE,Condo for sale,IRN REALTY,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/17-Elderglen-15-Irvine-CA-92604/25721498_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,<1H OCEAN,95,119680773,"94 Shadowbrook, Irvine, CA 92604",2100000,USD,3.0,3.0,2268 sqft,,2174100.0,5200.0,5,,False,https://photos.zillowstatic.com/fp/386985e2f0ecd0dc279d813ad374939b-p_e.jpg,FOR SALE,House for sale,KW Spectrum Properties,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/94-Shadowbrook-Irvine-CA-92604/119680773_zpid/,https://www.zillow.com/irvine-ca/3_p/
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,<1H OCEAN,72,25729236,"5 Alderwood #3, Irvine, CA 92604",1679000,USD,3.0,4.0,2155 sqft,,,5099.0,26,,False,https://photos.zillowstatic.com/fp/9be4eb25a41b17f57dc4d147836d35aa-p_e.jpg,FOR SALE,House for sale,Keller Williams Realty Irvine,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/5-Alderwood-3-Irvine-CA-92604/25729236_zpid/,https://www.zillow.com/irvine-ca/2_p/
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,<1H OCEAN,94,25721498,"17 Elderglen #15, Irvine, CA 92604",850000,USD,2.0,3.0,1121 sqft,,842100.0,2550.0,173,,False,https://photos.zillowstatic.com/fp/a04927b7117a30bcc798dbc8a8d552fa-p_e.jpg,FOR SALE,Condo for sale,IRN REALTY,"https://www.zillow.com/homes/Irvine,-CA_rb/",https://www.zillow.com/homedetails/17-Elderglen-15-Irvine-CA-92604/25721498_zpid/,https://www.zillow.com/irvine-ca/3_p/
