"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","status_text","broker_name","input","property_url","listing_url"
"127","16660318","2005 Costa Del Mar Rd UNIT 645, Carlsbad, CA 92009","33.09061","-117.26668","798000","USD","2","1","791 sqft","","777200","2870","93","","False","https://photos.zillowstatic.com/fp/94f69868d53e771678449e56ce7566f3-p_e.jpg","FOR SALE","Condo for sale","Keller Williams-OC Coastal","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/2005-Costa-Del-Mar-Rd-UNIT-645-Carlsbad-CA-92009/16660318_zpid/","https://www.zillow.com/carlsbad-ca/4_p/"
"762","2105326272","4257 3rd Ave UNIT 101, San Diego, CA 92103","32.754845","-117.16202","925000","USD","3","2","1503 sqft","","941200","2947","30","","False","https://photos.zillowstatic.com/fp/d229f18387864f0dae2adfd18f511928-p_e.jpg","FOR SALE","Condo for sale","RE/MAX Connections","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4257-3rd-Ave-UNIT-101-San-Diego-CA-92103/2105326272_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"75","25721179","6 Baristo #39, Irvine, CA 92612","33.64572","-117.79992","2088800","USD","3","3","2131 sqft","","","5941","22","","False","https://photos.zillowstatic.com/fp/cae31a797a2a9566b25792697889a576-p_e.jpg","FOR SALE","Condo for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/6-Baristo-39-Irvine-CA-92612/25721179_zpid/","https://www.zillow.com/irvine-ca/2_p/"
"556","16982914","6890 Boulder Lake Ave, San Diego, CA 92119","32.807884","-117.019684","1110000","USD","3","4","1720 sqft","","1143900","4359","8","","False","https://photos.zillowstatic.com/fp/7cc52471a4434cb655a7de1f08b8950d-p_e.jpg","FOR SALE","House for sale","Kevin Sheedy Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6890-Boulder-Lake-Ave-San-Diego-CA-92119/16982914_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"27","16649996","4630 Sunburst Rd, Carlsbad, CA 92008","33.14965","-117.32068","1950000","USD","3","4","2258 sqft","","1823900","5600","2","","False","https://photos.zillowstatic.com/fp/cc4336dd7639b7a539b29629c55e1fab-p_e.jpg","FOR SALE","Coming soon","Coldwell Banker Realty","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/4630-Sunburst-Rd-Carlsbad-CA-92008/16649996_zpid/","https://www.zillow.com/homes/Carlsbad,-CA_rb/"
"172","17007429","3863 Gayle St, San Diego, CA 92115","32.74926","-117.064064","778876","USD","2","3","1044 sqft","","801600","3785","5","","False","https://photos.zillowstatic.com/fp/42d43b8cc502e2ba6f30da9964ae627f-p_e.jpg","FOR SALE","House for sale","Realty Executives Dillon","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3863-Gayle-St-San-Diego-CA-92115/17007429_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"176","2058075004","Cascade 3A Plan, Great Park Neighborhoods : Cascade at Solis Park","33.6698","-117.7104","1484990","USD","4","4","2336 sqft","","1379600","4075","47","","False","https://photos.zillowstatic.com/fp/a565bd3d17b66fcf561c52ff7daf5c09-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/community/great-park-neighborhoods-cascade-at-solis-park/2058075004_zpid/","https://www.zillow.com/irvine-ca/5_p/"
"359","19489917","103 Ballatore Ct, San Jose, CA 95134","37.41546","-121.960175","998888","USD","3","2","1130 sqft","","983700","3399","123","","False","https://photos.zillowstatic.com/fp/9595e4634a9c23a73fbc792f1e2e0865-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/103-Ballatore-Ct-San-Jose-CA-95134/19489917_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"414","325806438","1853 Almaden Rd APT 410, San Jose, CA 95125","37.301525","-121.88014","796752","USD","2","2","1003 sqft","","822900","2999","22","","False","https://photos.zillowstatic.com/fp/5f89faa4b2a144df9f469a4aaabebf29-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1853-Almaden-Rd-APT-410-San-Jose-CA-95125/325806438_zpid/","https://www.zillow.com/san-jose-ca/11_p/"
"587","16995838","5472 Gilbert Dr, San Diego, CA 92115","32.75895","-117.07677","949900","USD","1","3","1708 sqft","","926100","4136","28","","False","https://photos.zillowstatic.com/fp/693aab8b4a3cbfec2ad7952ddd94ae9c-p_e.jpg","FOR SALE","House for sale","Big Block Realty, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5472-Gilbert-Dr-San-Diego-CA-92115/16995838_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"155","69258703","3141 Michelson Dr UNIT 604, Irvine, CA 92612","33.674038","-117.84307","1150000","USD","2","2","1583 sqft","","1155000","3510","6","","False","https://photos.zillowstatic.com/fp/1bd064566155a15804ee8d61db6892e8-p_e.jpg","FOR SALE","Condo for sale","HomeSmart Evergreen Realty","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/3141-Michelson-Dr-UNIT-604-Irvine-CA-92612/69258703_zpid/","https://www.zillow.com/irvine-ca/4_p/"
"163","19774414","1028 Wilsham Dr, San Jose, CA 95132","37.38464","-121.855385","494000","USD","","","6200 sqft","6,200 sqft","","3711","5","","False","https://photos.zillowstatic.com/fp/0cc1aab0234d9ecd1dca0bb8b19a8cc4-p_e.jpg","FOR SALE","Lot / Land for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1028-Wilsham-Dr-San-Jose-CA-95132/19774414_zpid/","https://www.zillow.com/san-jose-ca/4_p/"
"67","17191685","3332 Stadium Ct, San Diego, CA 92122","32.850536","-117.214035","1599800","USD","3","4","1554 sqft","","1651500","4550","3","","False","https://photos.zillowstatic.com/fp/74a20f9c641096f1c577c659be3352a8-p_e.jpg","FOR SALE","House for sale","Mr Agent RE","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3332-Stadium-Ct-San-Diego-CA-92122/17191685_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"98","16804883","13059 Via Caballo Rojo, San Diego, CA 92129","32.954468","-117.10992","1195000","USD","2","4","1612 sqft","","1217200","3995","4","","False","https://photos.zillowstatic.com/fp/65ddeb85a7fcb80a0dc5f3efd128cdb6-p_e.jpg","FOR SALE","House for sale","Rancho Coastal Properties, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13059-Via-Caballo-Rojo-San-Diego-CA-92129/16804883_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"675","121423941","7923 Modern Oasis Dr, San Diego, CA 92108","32.778954","-117.15044","1239999","USD","4","4","2050 sqft","","1262900","6495","10","","False","https://photos.zillowstatic.com/fp/474a54043ce541e3eefa33df5dd73ce7-p_e.jpg","FOR SALE","Condo for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7923-Modern-Oasis-Dr-San-Diego-CA-92108/121423941_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"28","16655451","7351 Alicante Rd, Carlsbad, CA 92009","33.093945","-117.25874","1495000","USD","3","2","3761 sqft","","1518700","7500","10","","False","https://photos.zillowstatic.com/fp/914e859cb0ca8cd4380d42f39aaea9b9-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/7351-Alicante-Rd-Carlsbad-CA-92009/16655451_zpid/","https://www.zillow.com/homes/Carlsbad,-CA_rb/"
"109","16860995","4934 Gaylord Dr, San Diego, CA 92117","32.83409","-117.21049","1055000","USD","2","3","1120 sqft","","1066600","3750","2","","False","https://photos.zillowstatic.com/fp/9dae3a52453edfd8746d713b8934da94-p_e.jpg","FOR SALE","House for sale","Team Metro","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4934-Gaylord-Dr-San-Diego-CA-92117/16860995_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"64","333878726","6156 Colt Pl UNIT 105, Carlsbad, CA 92009","33.129105","-117.25537","1350000","USD","4","3","2081 sqft","","1365400","4252","31","","False","https://photos.zillowstatic.com/fp/906ae5a51141d1a84e4701776382a994-p_e.jpg","FOR SALE","Condo for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/6156-Colt-Pl-UNIT-105-Carlsbad-CA-92009/333878726_zpid/","https://www.zillow.com/carlsbad-ca/2_p/"
"742","16736487","3645 Vista De La Canada, Escondido, CA 92029","33.062416","-117.07207","2200000","USD","7","7","5229 sqft","","","","13","","False","https://photos.zillowstatic.com/fp/e1ba41de5313190d86b240113005dd42-p_e.jpg","FOR SALE","House for sale","RE/MAX Connections","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3645-Vista-De-La-Canada-Escondido-CA-92029/16736487_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"517","17009196","3804 Aragon Dr, San Diego, CA 92115","32.74631","-117.05203","899900","USD","2","3","1596 sqft","","914800","3694","15","","False","https://photos.zillowstatic.com/fp/2201211dfde915890fdc3d2acedafc15-p_e.jpg","FOR SALE","House for sale","Renovation Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3804-Aragon-Dr-San-Diego-CA-92115/17009196_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"299","16852548","6419 Caminito Blythefield, La Jolla, CA 92037","32.83201","-117.24472","1729000","USD","3","3","2175 sqft","","1774900","7195","1","","False","https://photos.zillowstatic.com/fp/89e22599a6ee4c2ea93f9cc23503f71e-p_e.jpg","FOR SALE","Townhouse for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6419-Caminito-Blythefield-La-Jolla-CA-92037/16852548_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"594","16967526","2260 Rosecrans St, San Diego, CA 92106","32.735657","-117.220245","1295000","USD","2","3","1404 sqft","","1282500","4995","37","","False","https://photos.zillowstatic.com/fp/2557a972680c4243dee49909111d17f4-p_e.jpg","FOR SALE","House for sale","Yarbrough Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2260-Rosecrans-St-San-Diego-CA-92106/16967526_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"459","2093211914","2150 Almaden Rd SPC 92, San Jose, CA 95125","37.294216","-121.87833","139000","USD","1","1","728 sqft","","150700","339","23","","False","https://photos.zillowstatic.com/fp/4393c34ae858a47c9c3aad2696db3848-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/2150-Almaden-Rd-SPC-92-San-Jose-CA-95125/2093211914_zpid/","https://www.zillow.com/san-jose-ca/12_p/"
"728","16938792","6381 Rancho Mission Rd UNIT 6, San Diego, CA 92108","32.78953","-117.106415","829900","USD","3","3","1432 sqft","","811500","3900","72","","False","https://photos.zillowstatic.com/fp/3057a6c0a9becae2e782bb0899c17872-p_e.jpg","FOR SALE","House for sale","Big Block Realty, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6381-Rancho-Mission-Rd-UNIT-6-San-Diego-CA-92108/16938792_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"567","2053690918","120 Island Ave #231 & 234, San Diego, CA 92101","32.710957","-117.16319","1650000","USD","2","3","2322 sqft","","","7300","60","","False","https://photos.zillowstatic.com/fp/ecb0e50c2577e86fa230d839f8a2dd6f-p_e.jpg","FOR SALE","House for sale","Palisade Realty Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/120-Island-Ave-231-234-San-Diego-CA-92101/2053690918_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"292","16845740","4606 Pauling Ave, San Diego, CA 92122","32.859554","-117.194466","1650000","USD","3","5","1856 sqft","","","5311","1","","False","https://photos.zillowstatic.com/fp/b2469de404b0d1cfe2257ef1d2ddd775-p_e.jpg","FOR SALE","House for sale","Check Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4606-Pauling-Ave-San-Diego-CA-92122/16845740_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"812","16958377","3565 Meade Ave, San Diego, CA 92116","32.756973","-117.11641","1350000","USD","2","2","724 sqft","","1386900","2949","9","","False","https://photos.zillowstatic.com/fp/479b7ad0b1bb3a9cbf4dcbae8d7b5717-p_e.jpg","FOR SALE","House for sale","Ilko Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3565-Meade-Ave-San-Diego-CA-92116/16958377_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"453","16869698","9834 Apple Tree Dr UNIT C, San Diego, CA 92124","32.829136","-117.11428","745000","USD","3","3","1365 sqft","","","3699","13","","False","https://photos.zillowstatic.com/fp/733ee5d3cc3a54db33339fbcf07a035a-p_e.jpg","FOR SALE","Condo for sale","eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/9834-Apple-Tree-Dr-UNIT-C-San-Diego-CA-92124/16869698_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"90","54902721","823 Kalpati Cir UNIT 103, Carlsbad, CA 92008","33.147324","-117.335655","1052000","USD","3","3","1718 sqft","","1029200","4695","49","","False","https://photos.zillowstatic.com/fp/f77097900762c1cc2c3c12b45b2963c9-p_e.jpg","FOR SALE","Condo for sale","Keller Williams Realty","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/823-Kalpati-Cir-UNIT-103-Carlsbad-CA-92008/54902721_zpid/","https://www.zillow.com/carlsbad-ca/3_p/"
"20","25575300","13 Morning Wood Dr, Laguna Niguel, CA 92677","33.50524","-117.72084","2550000","USD","3","3","2712 sqft","","2517800","7583","23","","False","https://photos.zillowstatic.com/fp/e4b721d06be24fdb2ab40aa604e7405f-p_e.jpg","FOR SALE","House for sale","Anvil Real Estate","https://www.zillow.com/homes/Laguna-Niguel,-CA_rb/","https://www.zillow.com/homedetails/13-Morning-Wood-Dr-Laguna-Niguel-CA-92677/25575300_zpid/","https://www.zillow.com/homes/Laguna-Niguel,-CA_rb/"
"357","250641920","861 Connie Ln, San Jose, CA 95122","37.32706","-121.85588","1298888","USD","3","3","2031 sqft","","1267100","4198","208","","False","https://photos.zillowstatic.com/fp/45551957de477def19cc3e4344d949fe-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/861-Connie-Ln-San-Jose-CA-95122/250641920_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"45","147222205","3860 S Higuera St SPACE 113, San Luis Obispo, CA 93401","35.248787","-120.673744","279900","USD","2","3","1512 sqft","","276000","894","128","","False","https://photos.zillowstatic.com/fp/4c0521ebe673f8b7560614992d4152ba-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/homedetails/3860-S-Higuera-St-SPACE-113-San-Luis-Obispo-CA-93401/147222205_zpid/","https://www.zillow.com/san-luis-obispo-ca/2_p/"
"177","2060929987","Cascade 1F Plan, Great Park Neighborhoods : Cascade at Solis Park","33.6698","-117.7104","1299990","USD","4","3","2031 sqft","","1215600","3581","54","","False","https://photos.zillowstatic.com/fp/a565bd3d17b66fcf561c52ff7daf5c09-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/community/great-park-neighborhoods-cascade-at-solis-park/2060929987_zpid/","https://www.zillow.com/irvine-ca/5_p/"
"59","300302131","4032 Hillside Dr, San Luis Obispo, CA 93401","35.25384","-120.63413","1796608","USD","5","3","2868 sqft","","1757400","5824","45","","False","https://photos.zillowstatic.com/fp/86d72d4412525dc865109d1ba252f457-p_e.jpg","FOR SALE","New construction","CADO Real Estate Group","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/homedetails/4032-Hillside-Dr-San-Luis-Obispo-CA-93401/300302131_zpid/","https://www.zillow.com/san-luis-obispo-ca/2_p/"
"65","19563632","1230 Oregold Pl, San Jose, CA 95131","37.386017","-121.89364","1198950","USD","3","3","1790 sqft","","1180500","3881","2","","False","https://photos.zillowstatic.com/fp/a56598cb54ce4def201c0331d78b6c4d-p_e.jpg","FOR SALE","Townhouse for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1230-Oregold-Pl-San-Jose-CA-95131/19563632_zpid/","https://www.zillow.com/san-jose-ca/2_p/"
"204","2052962452","823 Villa Teresa Way #823, San Jose, CA 95123","37.242928","-121.85884","559000","USD","2","3","1565 sqft","","586900","1090","36","","False","https://photos.zillowstatic.com/fp/b3bbe473d9d001f8f0b05ea253f2a897-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/823-Villa-Teresa-Way-823-San-Jose-CA-95123/2052962452_zpid/","https://www.zillow.com/san-jose-ca/5_p/"
"303","19800077","7622 Stoneshire Ct, San Jose, CA 95135","37.28869","-121.74069","898000","USD","2","2","1509 sqft","","934500","3507","18","","False","https://photos.zillowstatic.com/fp/4d3ee231200c7c2ba9853c8d2a74e246-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/7622-Stoneshire-Ct-San-Jose-CA-95135/19800077_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"30","124744332","1132 Mallow Ter, San Jose, CA 95133","37.38144","-121.8653","1000000","USD","4","3","1587 sqft","","1231400","3800","19","","False","https://photos.zillowstatic.com/fp/fb2790115ba4203c01e2c0c09b446888-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1132-Mallow-Ter-San-Jose-CA-95133/124744332_zpid/","https://www.zillow.com/homes/San-Jose,-CA_rb/"
"65","63117976","231 Coral Rose, Irvine, CA 92603","33.62767","-117.829315","1065000","USD","3","2","1280 sqft","","1075900","3699","2","","False","https://photos.zillowstatic.com/fp/12841a7a86bfaa5ee9d5fae2da5505ad-p_e.jpg","FOR SALE","Condo for sale","Compass","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/231-Coral-Rose-Irvine-CA-92603/63117976_zpid/","https://www.zillow.com/irvine-ca/2_p/"
"716","16742794","16755 Acebo Dr, San Diego, CA 92128","33.017002","-117.06743","1149000","USD","3","3","1771 sqft","","1164700","4099","51","","False","https://photos.zillowstatic.com/fp/a867c96f1e6702015803de25c4a105fa-p_e.jpg","FOR SALE","House for sale","Milestone Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16755-Acebo-Dr-San-Diego-CA-92128/16742794_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"192","16908731","847 Wilbur Ave, San Diego, CA 92109","32.804085","-117.256615","2599900","USD","4","5","2343 sqft","","","10617","10","","False","https://photos.zillowstatic.com/fp/e590784058e70254ef5d1dd4d642bdbe-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/847-Wilbur-Ave-San-Diego-CA-92109/16908731_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
